Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-27,14.836,15.137,14.71,15.095,22081200,0.0,0.0
2022-07-28,15.079,15.255,14.752,15.003,9106300,0.0,0.0
2022-07-29,15.062,15.389,15.037,15.33,17599700,0.0,0.0
2022-08-01,15.162,15.338,15.02,15.322,8152600,0.0,0.0
2022-08-02,15.246,15.305,15.037,15.062,7109800,0.0,0.0
2022-08-03,15.171,15.271,15.012,15.171,8683800,0.0,0.0
2022-08-04,15.079,15.154,14.852,14.861,7681700,0.0,0.0
2022-08-05,14.827,15.238,14.794,15.129,7073400,0.0,0.0
2022-08-08,15.288,15.338,15.137,15.204,7780500,0.0,0.0
2022-08-09,15.229,15.246,15.02,15.171,5416300,0.0,0.0
2022-08-10,15.422,15.992,15.422,15.807,12419000,0.0,0.0
2022-08-11,15.975,16.184,15.95,16.092,7637200,0.0,0.0
2022-08-12,16.218,16.268,15.967,16.26,7441200,0.0,0.0
2022-08-15,16.067,16.385,16.0,16.293,8235600,0.0,0.0
2022-08-16,16.21,16.645,16.201,16.57,8757400,0.0,0.0
2022-08-17,16.327,16.352,16.084,16.285,9904600,0.0,0.0
2022-08-18,16.31,16.453,16.243,16.453,6062200,0.0,0.0
2022-08-19,16.293,16.352,16.05,16.168,5672700,0.0,0.0
2022-08-22,15.883,15.916,15.615,15.673,7036500,0.0,0.0
2022-08-23,15.69,15.9,15.69,15.724,4827300,0.0,0.0
2022-08-24,15.732,15.757,15.548,15.707,6004800,0.0,0.0
2022-08-25,15.749,16.009,15.699,15.967,5513300,0.0,0.0
2022-08-26,16.025,16.092,15.439,15.439,7755000,0.0,0.0
2022-08-29,15.342,15.392,15.155,15.248,10273500,0.195,0.0
2022-08-30,15.342,15.401,15.079,15.13,10357700,0.0,0.0
2022-08-31,15.223,15.248,14.961,14.977,10605900,0.0,0.0
2022-09-01,14.935,14.986,14.63,14.969,7052100,0.0,0.0
2022-09-02,15.181,15.291,14.783,14.859,6913200,0.0,0.0
2022-09-06,14.977,14.977,14.554,14.664,9018400,0.0,0.0
2022-09-07,14.58,15.088,14.529,15.045,6318100,0.0,0.0
2022-09-08,14.927,15.663,14.893,15.655,9992400,0.0,0.0
2022-09-09,15.723,15.909,15.697,15.799,9411100,0.0,0.0
2022-09-12,15.917,16.137,15.866,16.002,8724500,0.0,0.0
2022-09-13,15.706,15.816,15.198,15.24,8372300,0.0,0.0
2022-09-14,15.325,15.358,14.834,14.935,13859900,0.0,0.0
2022-09-15,15.003,15.485,14.969,15.299,15219700,0.0,0.0
2022-09-16,15.138,15.138,14.808,14.986,16604900,0.0,0.0
2022-09-19,14.715,15.172,14.715,15.096,8848000,0.0,0.0
2022-09-20,14.952,15.02,14.723,14.91,11357500,0.0,0.0
2022-09-21,14.944,15.037,14.503,14.503,10911100,0.0,0.0
2022-09-22,14.605,14.605,13.97,14.038,13440000,0.0,0.0
2022-09-23,13.826,13.961,13.631,13.902,17577700,0.0,0.0
2022-09-26,13.75,13.987,13.555,13.631,11489200,0.0,0.0
2022-09-27,13.758,13.826,13.352,13.513,12110200,0.0,0.0
2022-09-28,13.504,13.809,13.487,13.691,11769000,0.0,0.0
2022-09-29,13.462,13.699,13.326,13.572,8992700,0.0,0.0
2022-09-30,13.623,13.919,13.53,13.564,9116800,0.0,0.0
2022-10-03,13.784,14.046,13.538,13.945,12253100,0.0,0.0
2022-10-04,14.156,14.537,14.156,14.495,12371300,0.0,0.0
2022-10-05,14.215,14.385,14.19,14.3,6929300,0.0,0.0
2022-10-06,14.182,14.334,14.038,14.072,8821900,0.0,0.0
2022-10-07,13.97,13.978,13.631,13.674,12931400,0.0,0.0
2022-10-10,13.716,13.809,13.411,13.496,11590400,0.0,0.0
2022-10-11,13.403,13.555,13.174,13.267,10090400,0.0,0.0
2022-10-12,13.208,13.437,13.098,13.199,14216500,0.0,0.0
2022-10-13,13.072,14.224,12.92,14.148,16254800,0.0,0.0
2022-10-14,14.224,14.563,13.911,13.953,16069600,0.0,0.0
2022-10-17,14.283,14.41,14.156,14.3,10544900,0.0,0.0
2022-10-18,14.613,14.74,14.232,14.376,16378700,0.0,0.0
2022-10-19,14.207,14.393,13.902,13.961,14995400,0.0,0.0
2022-10-20,13.564,14.139,13.25,13.42,21413700,0.0,0.0
2022-10-21,13.504,14.326,13.335,14.309,21911300,0.0,0.0
2022-10-24,14.376,15.206,14.376,15.011,16617800,0.0,0.0
2022-10-25,14.884,15.189,14.766,15.045,13140800,0.0,0.0
2022-10-26,15.096,15.198,14.961,14.977,12541100,0.0,0.0
2022-10-27,15.138,15.248,15.011,15.028,10511300,0.0,0.0
2022-10-28,15.113,15.333,14.961,15.325,9137300,0.0,0.0
2022-10-31,15.223,15.291,15.113,15.13,8120500,0.0,0.0
2022-11-01,15.265,15.384,15.155,15.282,10874100,0.0,0.0
2022-11-02,15.223,15.714,15.071,15.071,15562400,0.0,0.0
2022-11-03,14.884,15.215,14.673,15.104,11473300,0.0,0.0
2022-11-04,15.325,15.57,15.147,15.435,9812300,0.0,0.0
2022-11-07,15.528,15.604,15.325,15.519,6444200,0.0,0.0
2022-11-08,15.519,15.655,15.358,15.519,6953300,0.0,0.0
2022-11-09,15.358,15.409,15.13,15.155,9855500,0.0,0.0
2022-11-10,15.706,16.493,15.689,16.468,15582900,0.0,0.0
2022-11-11,16.535,16.967,16.527,16.789,12219900,0.0,0.0
2022-11-14,16.645,16.73,16.087,16.087,12114100,0.0,0.0
2022-11-15,16.468,16.679,15.968,16.231,11506700,0.0,0.0
2022-11-16,16.163,16.273,15.909,16.027,9650700,0.0,0.0
2022-11-17,15.909,15.909,15.57,15.807,9468900,0.0,0.0
2022-11-18,16.019,16.163,15.562,15.756,20771000,0.0,0.0
2022-11-21,15.697,15.926,15.655,15.875,10591400,0.0,0.0
2022-11-22,16.01,16.087,15.9,16.002,7719000,0.0,0.0
2022-11-23,15.951,16.104,15.943,16.019,6214200,0.0,0.0
2022-11-25,16.137,16.163,16.07,16.112,2839900,0.0,0.0
2022-11-28,15.979,16.039,15.62,15.688,5721900,0.205,0.0
2022-11-29,15.723,15.911,15.568,15.894,9528100,0.0,0.0
2022-11-30,15.791,16.108,15.243,16.099,15632400,0.0,0.0
2022-12-01,16.15,16.253,15.825,16.022,10317800,0.0,0.0
2022-12-02,15.825,15.971,15.757,15.877,10413900,0.0,0.0
2022-12-05,15.705,15.757,14.909,14.935,15433200,0.0,0.0
2022-12-06,14.875,14.978,14.559,14.687,16514500,0.0,0.0
2022-12-07,14.627,14.858,14.456,14.773,10238000,0.0,0.0
2022-12-08,14.85,14.927,14.618,14.704,12291300,0.0,0.0
2022-12-09,14.636,14.995,14.533,14.909,7691700,0.0,0.0
2022-12-12,14.875,15.038,14.713,15.029,10469300,0.0,0.0
2022-12-13,15.329,15.406,14.661,14.807,13180200,0.0,0.0
2022-12-14,14.781,14.961,14.524,14.627,13531500,0.0,0.0
2022-12-15,14.422,14.507,14.268,14.387,12686400,0.0,0.0
2022-12-16,14.208,14.37,14.062,14.225,19929200,0.0,0.0
2022-12-19,14.268,14.439,14.122,14.25,10493000,0.0,0.0
2022-12-20,14.173,14.464,14.173,14.233,7295500,0.0,0.0
2022-12-21,14.439,14.601,14.43,14.516,8290500,0.0,0.0
2022-12-22,14.379,14.618,14.31,14.61,8437500,0.0,0.0
2022-12-23,14.627,14.747,14.584,14.704,5318000,0.0,0.0
2022-12-27,14.738,14.875,14.593,14.798,4919200,0.0,0.0
2022-12-28,14.721,14.875,14.636,14.687,5051200,0.0,0.0
2022-12-29,14.747,14.944,14.704,14.918,4481100,0.0,0.0
2022-12-30,14.815,14.978,14.798,14.909,3886100,0.0,0.0
2023-01-03,15.089,15.346,15.021,15.072,12443700,0.0,0.0
2023-01-04,15.269,15.637,15.226,15.474,8698800,0.0,0.0
2023-01-05,15.355,15.397,15.115,15.269,8867400,0.0,0.0
2023-01-06,15.372,15.774,15.209,15.723,8378400,0.0,0.0
2023-01-09,15.68,15.748,15.483,15.568,8958600,0.0,0.0
2023-01-10,15.568,15.688,15.457,15.586,6681400,0.0,0.0
2023-01-11,15.594,15.68,15.534,15.654,8601500,0.0,0.0
2023-01-12,15.782,15.885,15.637,15.697,9545600,0.0,0.0
2023-01-13,15.44,15.62,15.038,15.56,11329400,0.0,0.0
2023-01-17,15.517,15.543,15.269,15.423,10854600,0.0,0.0
2023-01-18,15.286,15.363,14.738,14.755,21140800,0.0,0.0
2023-01-19,14.576,14.644,13.985,14.079,25026600,0.0,0.0
2023-01-20,14.199,14.978,13.985,14.927,19077000,0.0,0.0
2023-01-23,14.978,15.56,14.884,15.466,13967400,0.0,0.0
2023-01-24,15.466,15.551,15.26,15.346,9379100,0.0,0.0
2023-01-25,15.183,15.748,15.089,15.688,13523500,0.0,0.0
2023-01-26,15.808,16.056,15.697,16.031,14184200,0.0,0.0
2023-01-27,16.031,16.39,15.979,16.253,18064100,0.0,0.0
2023-01-30,16.108,16.176,15.988,16.056,9953500,0.0,0.0
2023-01-31,16.073,16.433,15.962,16.424,17879100,0.0,0.0
2023-02-01,16.245,17.049,16.176,16.946,22524900,0.0,0.0
2023-02-02,17.066,17.374,16.938,17.16,22094200,0.0,0.0
2023-02-03,16.989,17.323,16.972,17.135,11609000,0.0,0.0
2023-02-06,16.946,17.006,16.758,16.929,9251700,0.0,0.0
2023-02-07,16.801,17.195,16.75,17.135,10949900,0.0,0.0
2023-02-08,16.929,17.118,16.861,16.946,6231500,0.0,0.0
2023-02-09,17.023,17.101,16.638,16.732,6559200,0.0,0.0
2023-02-10,16.638,16.698,16.501,16.638,7777400,0.0,0.0
2023-02-13,16.578,16.818,16.519,16.818,6485300,0.0,0.0
2023-02-14,16.758,16.801,16.347,16.501,10256400,0.0,0.0
2023-02-15,16.322,16.647,16.322,16.484,7403600,0.0,0.0
2023-02-16,16.313,16.501,16.168,16.33,7485800,0.0,0.0
2023-02-17,16.287,16.459,16.073,16.39,8214600,0.0,0.0
2023-02-21,16.133,16.133,15.731,15.842,10471200,0.0,0.0
2023-02-22,15.757,15.834,15.491,15.568,12225400,0.0,0.0
2023-02-23,15.723,15.817,15.235,15.517,10810100,0.0,0.0
2023-02-24,15.389,15.723,15.226,15.68,16929600,0.0,0.0
2023-02-27,15.831,15.97,15.598,15.667,8188600,0.205,0.0
2023-02-28,15.753,15.935,15.667,15.831,13251800,0.0,0.0
2023-03-01,15.831,16.004,15.684,15.97,11105800,0.0,0.0
2023-03-02,15.727,15.771,15.243,15.52,15062700,0.0,0.0
2023-03-03,15.649,15.866,15.528,15.857,8788600,0.0,0.0
2023-03-06,15.866,16.065,15.615,15.71,11412000,0.0,0.0
2023-03-07,15.45,15.632,15.13,15.191,21675500,0.0,0.0
2023-03-08,15.156,15.26,14.905,14.983,12258700,0.0,0.0
2023-03-09,14.793,14.844,13.901,13.91,25718500,0.0,0.0
2023-03-10,13.373,14.022,12.949,13.555,42348500,0.0,0.0
2023-03-13,10.595,11.157,8.318,9.85,111197500,0.0,0.0
2023-03-14,11.763,11.893,10.335,10.534,73411900,0.0,0.0
2023-03-15,9.919,10.421,9.4,10.17,58652900,0.0,0.0
2023-03-16,10.049,10.958,9.062,10.629,76220300,0.0,0.0
2023-03-17,10.309,10.378,9.694,9.98,70676000,0.0,0.0
2023-03-20,10.352,10.621,10.015,10.101,28571500,0.0,0.0
2023-03-21,10.465,11.097,10.292,11.045,34458700,0.0,0.0
2023-03-22,10.975,11.019,10.404,10.43,27915300,0.0,0.0
2023-03-23,10.577,10.672,9.729,9.755,32445400,0.0,0.0
2023-03-24,9.556,10.326,9.391,10.266,28743000,0.0,0.0
2023-03-27,11.166,11.235,10.491,10.811,26704600,0.0,0.0
2023-03-28,10.776,11.001,10.534,10.707,22110900,0.0,0.0
2023-03-29,10.906,11.027,10.828,10.967,16516100,0.0,0.0
2023-03-30,11.192,11.218,10.603,10.716,17406100,0.0,0.0
2023-03-31,10.854,10.889,10.439,10.837,13592600,0.0,0.0
2023-04-03,10.854,10.967,10.517,10.707,13716500,0.0,0.0
2023-04-04,10.776,10.794,10.015,10.153,27870700,0.0,0.0
2023-04-05,9.963,10.11,9.712,10.006,29540100,0.0,0.0
2023-04-06,10.015,10.482,9.98,10.309,20436900,0.0,0.0
2023-04-10,10.344,10.603,10.205,10.491,15544600,0.0,0.0
2023-04-11,10.499,10.716,10.421,10.603,13120100,0.0,0.0
2023-04-12,10.664,10.733,10.395,10.43,15568600,0.0,0.0
2023-04-13,10.491,10.724,10.24,10.638,12360600,0.0,0.0
2023-04-14,10.863,10.88,10.361,10.465,16962100,0.0,0.0
2023-04-17,10.395,10.664,10.127,10.655,57505900,0.0,0.0
2023-04-18,10.672,10.672,10.3,10.465,38198400,0.0,0.0
2023-04-19,10.603,10.846,10.344,10.716,47773400,0.0,0.0
2023-04-20,10.041,10.638,9.919,10.421,37369500,0.0,0.0
2023-04-21,10.3,10.326,9.902,10.032,25192400,0.0,0.0
2023-04-24,9.997,10.032,9.625,9.634,23021700,0.0,0.0
2023-04-25,9.426,9.513,8.95,9.071,31905400,0.0,0.0
2023-04-26,9.158,9.374,8.993,9.14,23788900,0.0,0.0
2023-04-27,9.132,9.495,9.132,9.478,20468700,0.0,0.0
2023-04-28,9.357,9.85,9.331,9.746,19578600,0.0,0.0
2023-05-01,9.703,9.816,9.262,9.279,23150000,0.0,0.0
2023-05-02,9.262,9.262,8.283,8.405,44634700,0.0,0.0
2023-05-03,8.509,8.803,8.162,8.249,34854400,0.0,0.0
2023-05-04,7.6,8.041,7.392,7.73,57354500,0.0,0.0
2023-05-05,8.638,8.638,8.197,8.509,32463100,0.0,0.0
2023-05-08,8.699,8.786,8.361,8.379,20407800,0.0,0.0
2023-05-09,8.249,8.543,8.119,8.413,14911100,0.0,0.0
2023-05-10,8.595,8.621,7.955,8.067,24936000,0.0,0.0
2023-05-11,7.937,8.067,7.764,7.868,19256500,0.0,0.0
2023-05-12,7.963,8.007,7.565,7.781,29034600,0.0,0.0
2023-05-15,7.833,8.318,7.781,8.301,22334700,0.0,0.0
2023-05-16,8.214,8.387,8.102,8.11,17399400,0.0,0.0
2023-05-17,8.396,8.837,8.396,8.811,25671300,0.0,0.0
2023-05-18,8.829,8.855,8.534,8.699,22661700,0.0,0.0
2023-05-19,8.716,8.786,8.327,8.5,23150300,0.0,0.0
2023-05-22,8.586,8.907,8.526,8.898,15722600,0.0,0.0
2023-05-23,8.915,9.339,8.907,9.054,22592800,0.0,0.0
2023-05-24,8.915,9.045,8.794,8.829,12475800,0.0,0.0
2023-05-25,8.811,8.855,8.569,8.751,15997600,0.0,0.0
2023-05-26,8.72,8.852,8.623,8.738,14327800,0.205,0.0
2023-05-30,8.808,8.914,8.561,8.773,20027100,0.0,0.0
2023-05-31,8.676,8.685,8.216,8.252,34778300,0.0,0.0
2023-06-01,8.42,8.605,8.119,8.499,18079300,0.0,0.0
2023-06-02,8.746,9.1,8.685,9.082,17414500,0.0,0.0
2023-06-05,9.153,9.206,8.702,8.95,17639900,0.0,0.0
2023-06-06,8.95,9.603,8.87,9.383,16236600,0.0,0.0
2023-06-07,9.444,9.762,9.294,9.736,20955000,0.0,0.0
2023-06-08,9.603,9.807,9.497,9.701,14014500,0.0,0.0
2023-06-09,9.701,9.727,9.365,9.436,16885900,0.0,0.0
2023-06-12,9.427,9.78,8.676,9.029,37952300,0.0,0.0
2023-06-13,9.029,9.365,8.888,9.259,19268000,0.0,0.0
2023-06-14,9.365,9.409,8.746,8.755,23224500,0.0,0.0
2023-06-15,8.702,8.959,8.649,8.905,18653400,0.0,0.0
2023-06-16,8.985,9.012,8.658,8.773,28306700,0.0,0.0
2023-06-20,8.729,8.746,8.552,8.702,12228300,0.0,0.0
2023-06-21,8.676,8.773,8.552,8.693,10388900,0.0,0.0
2023-06-22,8.623,8.685,8.411,8.446,14764600,0.0,0.0
2023-06-23,8.393,8.437,8.234,8.261,17268900,0.0,0.0
2023-06-26,8.305,8.402,8.199,8.261,19298000,0.0,0.0
2023-06-27,8.269,8.437,8.172,8.384,18129100,0.0,0.0
2023-06-28,8.305,8.322,8.163,8.225,16996200,0.0,0.0
2023-06-29,8.34,8.446,8.181,8.243,22646900,0.0,0.0
2023-06-30,8.375,8.375,8.155,8.163,19148100,0.0,0.0
2023-07-03,8.208,8.587,8.208,8.455,13299700,0.0,0.0
2023-07-05,8.322,8.499,8.225,8.411,14944600,0.0,0.0
2023-07-06,8.234,8.331,8.04,8.331,21222400,0.0,0.0
2023-07-07,8.287,8.614,8.287,8.473,18247900,0.0,0.0
2023-07-10,8.481,8.579,8.358,8.393,22333400,0.0,0.0
2023-07-11,8.508,8.773,8.393,8.764,25268100,0.0,0.0
2023-07-12,9.065,9.33,8.959,9.038,29566100,0.0,0.0
2023-07-13,9.082,9.391,9.029,9.374,18420700,0.0,0.0
2023-07-14,9.497,9.524,8.941,8.976,17618200,0.0,0.0
2023-07-17,8.985,9.091,8.914,9.091,11660100,0.0,0.0
2023-07-18,9.056,9.48,9.038,9.462,20902700,0.0,0.0
2023-07-19,9.515,10.151,9.497,10.081,36097100,0.0,0.0
2023-07-20,9.754,10.655,9.586,10.496,44003700,0.0,0.0
2023-07-21,10.637,10.69,10.063,10.098,24633900,0.0,0.0
2023-07-24,10.16,10.708,10.125,10.505,23567600,0.0,0.0
2023-07-25,10.637,10.858,10.169,10.266,25580900,0.0,0.0
2023-07-26,10.611,11.114,10.611,10.973,27931100,0.0,0.0
2023-07-27,11.079,11.521,10.752,10.831,26584100,0.0,0.0
2023-07-28,11.008,11.185,10.858,11.105,14857300,0.0,0.0
2023-07-31,11.167,11.203,10.734,10.876,17227000,0.0,0.0
2023-08-01,10.796,10.867,10.319,10.593,17426700,0.0,0.0
2023-08-02,10.46,10.531,10.284,10.513,11773800,0.0,0.0
2023-08-03,10.505,10.664,10.284,10.637,11808400,0.0,0.0
2023-08-04,10.549,10.664,10.469,10.531,10010200,0.0,0.0
2023-08-07,10.505,10.717,10.46,10.646,7183400,0.0,0.0
2023-08-08,10.266,10.575,10.019,10.549,12109300,0.0,0.0
2023-08-09,10.434,10.584,10.142,10.169,11161500,0.0,0.0
2023-08-10,10.257,10.301,9.992,10.213,13897400,0.0,0.0
2023-08-11,10.125,10.275,10.098,10.213,7774400,0.0,0.0
2023-08-14,10.134,10.178,9.683,9.736,13559200,0.0,0.0
2023-08-15,9.55,9.595,9.268,9.4,16008600,0.0,0.0
2023-08-16,9.383,9.471,9.188,9.303,12660200,0.0,0.0
2023-08-17,9.356,9.568,9.188,9.524,17761800,0.0,0.0
2023-08-18,9.374,9.656,9.33,9.568,14560700,0.0,0.0
2023-08-21,9.612,9.683,9.436,9.621,15531000,0.0,0.0
2023-08-22,9.55,9.595,9.206,9.224,13679900,0.0,0.0
2023-08-23,9.241,9.524,9.144,9.497,12845500,0.0,0.0
2023-08-24,9.48,9.807,9.409,9.603,11642300,0.0,0.0
2023-08-25,9.692,9.789,9.462,9.612,13586500,0.0,0.0
2023-08-28,9.707,9.932,9.698,9.815,10666100,0.205,0.0
2023-08-29,9.842,10.175,9.77,10.094,11632600,0.0,0.0
2023-08-30,10.049,10.103,9.941,10.022,10157600,0.0,0.0
2023-08-31,10.049,10.229,9.986,10.202,15466200,0.0,0.0
2023-09-01,10.283,10.508,10.283,10.409,11290500,0.0,0.0
2023-09-05,10.373,10.607,10.319,10.328,13567200,0.0,0.0
2023-09-06,10.193,10.328,9.905,9.986,10235800,0.0,0.0
2023-09-07,9.923,10.04,9.725,9.806,15740300,0.0,0.0
2023-09-08,9.824,10.139,9.689,10.13,11447900,0.0,0.0
2023-09-11,10.229,10.328,10.076,10.094,10140700,0.0,0.0
2023-09-12,10.103,10.652,10.058,10.598,21647300,0.0,0.0
2023-09-13,10.751,10.769,10.175,10.292,16421900,0.0,0.0
2023-09-14,10.346,10.661,10.346,10.49,8730200,0.0,0.0
2023-09-15,10.427,10.661,10.427,10.553,22159600,0.0,0.0
2023-09-18,10.499,10.517,10.22,10.238,10858500,0.0,0.0
2023-09-19,10.265,10.337,10.013,10.112,10092800,0.0,0.0
2023-09-20,10.229,10.418,9.932,9.941,13590000,0.0,0.0
2023-09-21,9.896,9.959,9.563,9.653,15739000,0.0,0.0
2023-09-22,9.707,9.716,9.491,9.554,14498500,0.0,0.0
2023-09-25,9.5,9.626,9.428,9.572,10684900,0.0,0.0
2023-09-26,9.41,9.671,9.329,9.392,15002500,0.0,0.0
2023-09-27,9.401,9.419,9.185,9.275,15074400,0.0,0.0
2023-09-28,9.221,9.545,9.221,9.473,11242400,0.0,0.0
2023-09-29,9.617,9.914,9.59,9.689,15781900,0.0,0.0
2023-10-02,9.572,9.698,9.338,9.41,12846400,0.0,0.0
2023-10-03,9.311,9.347,9.013,9.068,15351800,0.0,0.0
2023-10-04,9.212,9.239,8.968,9.23,19224200,0.0,0.0
2023-10-05,9.104,9.32,9.086,9.275,10687600,0.0,0.0
2023-10-06,9.113,9.338,8.923,9.194,17832700,0.0,0.0
2023-10-09,9.031,9.248,9.004,9.194,12740700,0.0,0.0
2023-10-10,9.293,9.554,9.248,9.419,15199600,0.0,0.0
2023-10-11,9.473,9.671,9.401,9.509,12898300,0.0,0.0
2023-10-12,9.464,9.509,9.293,9.473,12101800,0.0,0.0
2023-10-13,9.653,9.662,9.32,9.419,17530700,0.0,0.0
2023-10-16,9.617,9.68,9.437,9.653,11493800,0.0,0.0
2023-10-17,9.563,10.076,9.536,9.977,21297100,0.0,0.0
2023-10-18,9.77,9.878,9.518,9.617,17760300,0.0,0.0
2023-10-19,9.815,10.202,9.464,9.509,28000900,0.0,0.0
2023-10-20,9.401,9.446,8.896,8.905,22675500,0.0,0.0
2023-10-23,8.842,9.167,8.779,8.914,17772900,0.0,0.0
2023-10-24,8.959,9.158,8.779,8.833,20404800,0.0,0.0
2023-10-25,8.725,8.878,8.554,8.833,16375800,0.0,0.0
2023-10-26,8.815,9.275,8.797,9.158,21638600,0.0,0.0
2023-10-27,9.167,9.167,8.815,8.932,14720500,0.0,0.0
2023-10-30,9.059,9.122,8.905,9.077,14878400,0.0,0.0
2023-10-31,9.086,9.239,8.959,9.203,9705500,0.0,0.0
2023-11-01,9.185,9.257,8.968,9.14,12487600,0.0,0.0
2023-11-02,9.23,9.923,9.23,9.896,18094400,0.0,0.0
2023-11-03,10.247,10.517,10.211,10.256,18211700,0.0,0.0
2023-11-06,10.526,10.526,10.058,10.148,9269800,0.0,0.0
2023-11-07,10.049,10.247,9.986,10.175,9590900,0.0,0.0
2023-11-08,10.193,10.22,10.049,10.157,8360800,0.0,0.0
2023-11-09,10.193,10.247,9.851,9.86,12746300,0.0,0.0
2023-11-10,9.896,9.986,9.743,9.86,17013300,0.0,0.0
2023-11-13,9.815,9.869,9.662,9.77,11517500,0.0,0.0
2023-11-14,10.247,10.841,10.229,10.733,25781100,0.0,0.0
2023-11-15,10.787,11.03,10.76,10.976,16515300,0.0,0.0
2023-11-16,10.931,10.985,10.706,10.877,10840900,0.0,0.0
2023-11-17,11.076,11.13,10.895,11.094,15314600,0.0,0.0
2023-11-20,11.085,11.103,10.904,11.03,10899400,0.0,0.0
2023-11-21,10.94,11.012,10.733,10.814,11975700,0.0,0.0
2023-11-22,10.922,10.949,10.733,10.832,7756900,0.0,0.0
2023-11-24,10.841,10.94,10.733,10.841,4513900,0.0,0.0
2023-11-27,10.8,10.818,10.681,10.773,11591300,0.205,0.0
2023-11-28,10.764,10.947,10.663,10.928,11883600,0.0,0.0
2023-11-29,11.011,11.551,11.002,11.396,18370400,0.0,0.0
2023-11-30,11.451,11.597,11.35,11.35,21429500,0.0,0.0
2023-12-01,11.231,12.165,11.194,12.11,23257100,0.0,0.0
2023-12-04,11.954,12.376,11.909,12.312,21502800,0.0,0.0
2023-12-05,12.138,12.138,11.689,11.854,21383300,0.0,0.0
2023-12-06,11.927,12.293,11.872,11.872,10764200,0.0,0.0
2023-12-07,11.936,12.183,11.863,12.009,13727000,0.0,0.0
2023-12-08,11.982,12.229,11.954,12.147,13680600,0.0,0.0
2023-12-11,12.138,12.174,12.009,12.064,8685100,0.0,0.0
2023-12-12,12.019,12.073,11.863,11.927,10495800,0.0,0.0
2023-12-13,11.927,12.825,11.854,12.788,19030500,0.0,0.0
2023-12-14,13.301,13.631,13.154,13.53,30756800,0.0,0.0
2023-12-15,13.429,13.557,13.072,13.118,25897100,0.0,0.0
2023-12-18,13.228,13.246,12.916,12.925,14594700,0.0,0.0
2023-12-19,12.962,13.2,12.861,13.154,15358300,0.0,0.0
2023-12-20,13.191,13.319,12.889,12.898,18190300,0.0,0.0
2023-12-21,13.072,13.182,12.962,13.081,12421400,0.0,0.0
2023-12-22,13.164,13.292,13.008,13.09,7005300,0.0,0.0
2023-12-26,13.127,13.292,13.008,13.237,7443600,0.0,0.0
2023-12-27,13.219,13.356,13.09,13.301,7038800,0.0,0.0
2023-12-28,13.2,13.347,13.191,13.319,7031700,0.0,0.0
2023-12-29,13.31,13.328,13.136,13.191,10085500,0.0,0.0
2024-01-02,13.099,13.548,13.035,13.383,15425600,0.0,0.0
2024-01-03,13.154,13.237,12.898,12.99,16527000,0.0,0.0
2024-01-04,13.008,13.283,12.935,13.127,17921100,0.0,0.0
2024-01-05,13.136,13.658,13.063,13.411,22168300,0.0,0.0
2024-01-08,13.319,13.493,13.182,13.466,12765400,0.0,0.0
2024-01-09,13.411,13.448,13.264,13.365,15962900,0.0,0.0
2024-01-10,13.319,13.347,13.081,13.246,14356700,0.0,0.0
2024-01-11,13.145,13.209,12.788,13.182,16844600,0.0,0.0
2024-01-12,13.237,13.264,12.751,13.008,19341700,0.0,0.0
2024-01-16,12.761,12.834,12.559,12.751,17038600,0.0,0.0
2024-01-17,12.522,12.861,12.449,12.678,25133800,0.0,0.0
2024-01-18,12.321,12.632,11.854,12.092,38124600,0.0,0.0
2024-01-19,12.119,12.825,12.028,12.77,26875600,0.0,0.0
2024-01-22,12.834,13.099,12.779,13.008,17508300,0.0,0.0
2024-01-23,13.044,13.273,12.99,13.2,19705600,0.0,0.0
2024-01-24,13.374,13.53,13.182,13.228,20178500,0.0,0.0
2024-01-25,13.42,13.503,13.09,13.319,13716900,0.0,0.0
2024-01-26,13.411,13.53,13.301,13.438,17847600,0.0,0.0
2024-01-29,13.411,13.64,13.347,13.622,10141300,0.0,0.0
2024-01-30,13.603,13.75,13.521,13.741,13187400,0.0,0.0
2024-01-31,13.301,13.732,13.283,13.31,33638800,0.0,0.0
2024-02-01,13.328,13.411,12.403,12.98,42359000,0.0,0.0
2024-02-02,12.733,13.246,12.651,13.164,17466700,0.0,0.0
2024-02-05,13.008,13.173,12.898,13.026,17498000,0.0,0.0
2024-02-06,12.99,13.246,12.605,12.733,24927300,0.0,0.0
2024-02-07,12.797,12.843,12.302,12.733,19449800,0.0,0.0
2024-02-08,12.623,12.797,12.431,12.706,11566200,0.0,0.0
2024-02-09,12.761,12.797,12.495,12.724,13300100,0.0,0.0
2024-02-12,12.733,13.164,12.733,12.944,18782400,0.0,0.0
2024-02-13,12.55,12.596,12.138,12.394,22765500,0.0,0.0
2024-02-14,12.559,12.751,12.376,12.696,16183900,0.0,0.0
2024-02-15,12.825,13.127,12.77,13.008,13806000,0.0,0.0
2024-02-16,12.834,12.999,12.733,12.889,15552100,0.0,0.0
2024-02-20,12.687,13.136,12.687,12.999,22490900,0.0,0.0
2024-02-21,12.916,13.154,12.77,13.063,18956000,0.0,0.0
2024-02-22,13.118,13.438,13.026,13.145,15507400,0.0,0.0
2024-02-23,13.127,13.209,13.017,13.063,10685600,0.0,0.0
2024-02-26,12.965,13.179,12.705,12.714,18307000,0.205,0.0
2024-02-27,12.854,13.179,12.835,13.142,12903300,0.0,0.0
