Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-13,38.972,39.089,38.215,38.305,4536400,0.0,0.0
2023-02-14,37.945,38.972,37.666,38.269,4719500,0.0,0.0
2023-02-15,37.882,37.882,36.404,37.224,5623400,0.0,0.0
2023-02-16,37.143,37.422,36.152,36.17,4574400,0.0,0.0
2023-02-17,35.368,35.368,34.124,34.323,6911900,0.0,0.0
2023-02-21,34.241,34.494,33.791,34.296,5075600,0.0,0.0
2023-02-22,33.998,34.584,33.412,34.115,5463400,0.0,0.0
2023-02-23,35.981,36.251,34.458,35.251,7876100,0.0,0.0
2023-02-24,34.89,35.503,34.503,35.341,5303800,0.0,0.0
2023-02-27,35.386,35.836,34.962,35.35,4399200,0.0,0.0
2023-02-28,35.981,36.026,34.566,34.584,5287700,0.0,0.0
2023-03-01,34.557,36.125,34.25,35.71,4747900,0.0,0.0
2023-03-02,35.737,36.521,35.575,36.287,3778000,0.0,0.0
2023-03-03,35.593,37.287,35.503,37.08,4325800,0.0,0.0
2023-03-06,36.548,36.683,35.854,36.179,6502000,0.0,0.0
2023-03-07,35.854,35.981,35.07,35.26,4253600,0.0,0.0
2023-03-08,35.034,35.674,34.25,34.683,4729400,0.0,0.0
2023-03-09,34.737,35.287,33.286,33.349,5388600,0.0,0.0
2023-03-10,33.169,33.845,32.223,32.394,6513300,0.0,0.0
2023-03-13,31.223,32.232,30.493,31.106,8910000,0.0,0.0
2023-03-14,31.142,32.349,30.439,31.385,8129700,0.0,0.0
2023-03-15,29.799,30.196,28.348,28.88,12001200,0.0,0.0
2023-03-16,28.087,29.628,27.862,29.565,7570300,0.0,0.0
2023-03-17,29.457,29.547,28.321,28.601,15840600,0.0,0.0
2023-03-20,28.736,29.862,28.574,29.628,6377600,0.0,0.0
2023-03-21,30.421,31.98,30.313,31.574,10832400,0.0,0.0
2023-03-22,31.574,32.088,30.934,30.952,8713000,0.0,0.0
2023-03-23,31.088,31.781,30.051,30.646,7987600,0.0,0.0
2023-03-24,30.042,31.25,29.817,31.097,6961400,0.0,0.0
2023-03-27,31.511,32.232,31.061,31.881,7023400,0.0,0.0
2023-03-28,31.655,32.71,31.538,32.349,4842000,0.0,0.0
2023-03-29,32.782,32.881,32.178,32.358,7361000,0.0,0.0
2023-03-30,32.89,32.962,31.781,31.881,6746500,0.0,0.0
